name,threads,delay,time_ns,net_runtime_s,stdev_ns,p_ns,total_runtime_min

"MS Queue using Tagged Pointers",1,0,86.207514,0.862075,0.167260,0.001940,0.159771
"MS Queue using Tagged Pointers",1,0,86.247314,0.862473,0.198994,0.002307,0.159843
"MS Queue using Tagged Pointers",1,0,86.105743,0.861057,0.130252,0.001513,0.159587
"MS Queue using Tagged Pointers",1,250,50.003461,0.500035,0.231065,0.004621,1.231406
"MS Queue using Tagged Pointers",1,250,49.879286,0.498793,0.143266,0.002872,1.231277
"MS Queue using Tagged Pointers",1,250,50.011814,0.500118,0.159206,0.003183,1.231341
"MS Queue using Tagged Pointers",1,500,40.152632,0.401526,0.692509,0.017247,2.344405
"MS Queue using Tagged Pointers",1,500,31.896105,0.318961,0.123011,0.003857,2.329200
"MS Queue using Tagged Pointers",1,500,39.875538,0.398755,0.727250,0.018238,2.343836
"MS Queue using Tagged Pointers",1,750,59.302223,0.593022,0.119676,0.002018,3.506717
"MS Queue using Tagged Pointers",1,750,59.208384,0.592084,0.161899,0.002734,3.506330
"MS Queue using Tagged Pointers",1,750,59.148483,0.591485,0.172756,0.002921,3.506527
"MS Queue using Tagged Pointers",1,1000,56.274299,0.562743,0.116662,0.002073,4.629423
"MS Queue using Tagged Pointers",1,1000,52.679078,0.526791,0.104517,0.001984,4.623158
"MS Queue using Tagged Pointers",1,1000,56.015447,0.560154,0.035706,0.000637,4.629131
"MS Queue using Tagged Pointers",2,0,302.138035,3.021380,0.822220,0.002721,0.279455
"MS Queue using Tagged Pointers",2,0,301.894556,3.018946,0.859832,0.002848,0.279275
"MS Queue using Tagged Pointers",2,0,302.429368,3.024294,0.161861,0.000535,0.279046
"MS Queue using Tagged Pointers",2,250,233.424369,2.334244,0.352875,0.001512,0.895720
"MS Queue using Tagged Pointers",2,250,236.386330,2.363863,0.188018,0.000795,0.898538
"MS Queue using Tagged Pointers",2,250,235.940424,2.359404,0.216444,0.000917,0.898130
"MS Queue using Tagged Pointers",2,500,225.839212,2.258392,0.739056,0.003272,1.561130
"MS Queue using Tagged Pointers",2,500,223.661504,2.236615,0.475905,0.002128,1.558361
"MS Queue using Tagged Pointers",2,500,226.909588,2.269096,0.792936,0.003495,1.561798
"MS Queue using Tagged Pointers",2,750,249.669791,2.496698,0.255949,0.001025,2.250469
"MS Queue using Tagged Pointers",2,750,250.390026,2.503900,0.258137,0.001031,2.251264
"MS Queue using Tagged Pointers",2,750,250.730025,2.507300,0.227330,0.000907,2.251453
"MS Queue using Tagged Pointers",2,1000,246.189094,2.461891,0.341916,0.001389,2.918644
"MS Queue using Tagged Pointers",2,1000,241.379246,2.413792,0.367411,0.001522,2.914628
"MS Queue using Tagged Pointers",2,1000,246.181837,2.461818,0.374398,0.001521,2.918653
"MS Queue using Tagged Pointers",3,0,447.080051,4.470801,2.995155,0.006699,0.276801
"MS Queue using Tagged Pointers",3,0,447.733355,4.477334,2.865907,0.006401,0.276704
"MS Queue using Tagged Pointers",3,0,447.058693,4.470587,2.305375,0.005157,0.276099
"MS Queue using Tagged Pointers",3,250,240.270858,2.402709,0.699149,0.002910,0.676325
"MS Queue using Tagged Pointers",3,250,236.994429,2.369944,0.172793,0.000729,0.673994
"MS Queue using Tagged Pointers",3,250,236.531144,2.365311,0.883757,0.003736,0.674164
"MS Queue using Tagged Pointers",3,500,218.367606,2.183676,1.146729,0.005251,1.182133
"MS Queue using Tagged Pointers",3,500,227.011482,2.270115,1.238726,0.005457,1.187036
"MS Queue using Tagged Pointers",3,500,228.157532,2.281575,1.393195,0.006106,1.187822
"MS Queue using Tagged Pointers",3,750,247.134459,2.471345,0.521928,0.002112,1.715392
"MS Queue using Tagged Pointers",3,750,246.762440,2.467624,0.546548,0.002215,1.715064
"MS Queue using Tagged Pointers",3,750,249.892769,2.498928,0.523698,0.002096,1.716939
"MS Queue using Tagged Pointers",3,1000,245.639537,2.456395,0.872845,0.003553,2.232113
"MS Queue using Tagged Pointers",3,1000,244.756744,2.447567,0.435042,0.001777,2.231905
"MS Queue using Tagged Pointers",3,1000,245.287291,2.452873,0.725049,0.002956,2.231855
"MS Queue using Tagged Pointers",4,0,619.004780,6.190048,16.393709,0.026484,0.292216
"MS Queue using Tagged Pointers",4,0,620.230070,6.202301,15.897433,0.025632,0.293232
"MS Queue using Tagged Pointers",4,0,636.431780,6.364318,11.336049,0.017812,0.295756
"MS Queue using Tagged Pointers",4,250,272.073326,2.720733,6.717899,0.024692,0.581517
"MS Queue using Tagged Pointers",4,250,274.048207,2.740482,5.499392,0.020067,0.582382
"MS Queue using Tagged Pointers",4,250,273.885020,2.738850,5.455966,0.019921,0.581985
"MS Queue using Tagged Pointers",4,500,250.097224,2.500972,12.558687,0.050215,1.019113
"MS Queue using Tagged Pointers",4,500,243.628337,2.436283,9.604297,0.039422,1.017228
"MS Queue using Tagged Pointers",4,500,257.585618,2.575856,9.771881,0.037936,1.021009
"MS Queue using Tagged Pointers",4,750,283.941880,2.839419,15.295289,0.053868,1.477221
"MS Queue using Tagged Pointers",4,750,284.735050,2.847351,14.392647,0.050548,1.476631
"MS Queue using Tagged Pointers",4,750,284.832980,2.848330,15.079743,0.052942,1.477251
"MS Queue using Tagged Pointers",4,1000,278.266097,2.782661,19.406203,0.069740,1.918415
"MS Queue using Tagged Pointers",4,1000,276.904988,2.769050,19.025991,0.068709,1.918128
"MS Queue using Tagged Pointers",4,1000,278.894728,2.788947,24.866526,0.089161,1.920777
"MS Queue using Tagged Pointers",5,0,731.767800,7.317678,49.600432,0.067782,0.292608
"MS Queue using Tagged Pointers",5,0,723.372703,7.233727,54.400348,0.075204,0.290159
"MS Queue using Tagged Pointers",5,0,735.421821,7.354218,45.899198,0.062412,0.292890
"MS Queue using Tagged Pointers",5,250,534.606021,5.346060,270.966455,0.506853,0.725695
"MS Queue using Tagged Pointers",5,250,532.234109,5.322341,268.103107,0.503732,0.724839
"MS Queue using Tagged Pointers",5,250,529.104922,5.291049,272.554875,0.515124,0.724646
"MS Queue using Tagged Pointers",5,500,673.476582,6.734766,500.156499,0.742649,1.276557
"MS Queue using Tagged Pointers",5,500,718.846385,7.188464,504.138744,0.701316,1.296753
"MS Queue using Tagged Pointers",5,500,707.883031,7.078830,501.495124,0.708443,1.291090
"MS Queue using Tagged Pointers",5,750,953.393492,9.533935,758.903251,0.796002,1.889976
"MS Queue using Tagged Pointers",5,750,955.693112,9.556931,759.666740,0.794886,1.891480
"MS Queue using Tagged Pointers",5,750,949.226345,9.492263,756.915472,0.797403,1.888558
"MS Queue using Tagged Pointers",5,1000,1125.667965,11.256680,1000.018692,0.888378,2.455505
"MS Queue using Tagged Pointers",5,1000,1138.549962,11.385500,997.498135,0.876113,2.461471
"MS Queue using Tagged Pointers",5,1000,1138.276659,11.382767,998.525540,0.877226,2.459635
"MS Queue using Tagged Pointers",6,0,940.213430,9.402134,170.893290,0.181760,0.327819
"MS Queue using Tagged Pointers",6,0,948.246515,9.482465,180.089631,0.189919,0.332178
"MS Queue using Tagged Pointers",6,0,972.898842,9.728988,175.253929,0.180136,0.337725
"MS Queue using Tagged Pointers",6,250,837.919335,8.379193,361.174970,0.431038,0.713555
"MS Queue using Tagged Pointers",6,250,832.767771,8.327678,359.398410,0.431571,0.712992
"MS Queue using Tagged Pointers",6,250,860.795968,8.607960,367.150973,0.426525,0.721398
"MS Queue using Tagged Pointers",6,500,1177.350653,11.773507,585.303155,0.497136,1.233181
"MS Queue using Tagged Pointers",6,500,1160.980519,11.609805,590.045877,0.508231,1.228380
"MS Queue using Tagged Pointers",6,500,1159.923437,11.599234,586.068249,0.505265,1.226306
"MS Queue using Tagged Pointers",6,750,1555.762059,15.557621,839.778959,0.539786,1.765425
"MS Queue using Tagged Pointers",6,750,1562.335828,15.623358,845.781793,0.541357,1.768104
"MS Queue using Tagged Pointers",6,750,1522.987961,15.229880,836.127660,0.549005,1.752383
"MS Queue using Tagged Pointers",6,1000,1817.474757,18.174748,1051.058477,0.578307,2.255880
"MS Queue using Tagged Pointers",6,1000,1883.221978,18.832220,1072.718188,0.569619,2.281229
"MS Queue using Tagged Pointers",6,1000,1881.070165,18.810702,1078.607987,0.573401,2.281991
"MS Queue using Tagged Pointers",7,0,1239.147692,12.391477,214.832262,0.173371,0.352219
"MS Queue using Tagged Pointers",7,0,1230.887296,12.308873,197.262327,0.160260,0.349675
"MS Queue using Tagged Pointers",7,0,1218.569893,12.185699,203.256210,0.166799,0.348852
"MS Queue using Tagged Pointers",7,250,1061.578281,10.615783,282.368226,0.265989,0.665542
"MS Queue using Tagged Pointers",7,250,1057.009091,10.570091,279.530459,0.264454,0.663192
"MS Queue using Tagged Pointers",7,250,1105.467734,11.054677,285.382416,0.258155,0.677291
"MS Queue using Tagged Pointers",7,500,1371.931938,13.719319,429.677835,0.313192,1.105505
"MS Queue using Tagged Pointers",7,500,1457.201679,14.572017,440.927261,0.302585,1.134123
"MS Queue using Tagged Pointers",7,500,1475.675847,14.756758,445.376557,0.301812,1.135396
"MS Queue using Tagged Pointers",7,750,1887.775008,18.877750,615.052976,0.325808,1.602685
"MS Queue using Tagged Pointers",7,750,1956.107014,19.561070,625.823399,0.319933,1.622408
"MS Queue using Tagged Pointers",7,750,1938.358573,19.383586,619.203322,0.319447,1.617583
"MS Queue using Tagged Pointers",7,1000,2395.110436,23.951104,797.106556,0.332806,2.100768
"MS Queue using Tagged Pointers",7,1000,2390.908115,23.909081,798.460691,0.333957,2.098711
"MS Queue using Tagged Pointers",7,1000,2268.370800,22.683708,770.233344,0.339554,2.062106
"MS Queue using Tagged Pointers",8,0,1565.793416,15.657934,64.151917,0.040971,0.371537
"MS Queue using Tagged Pointers",8,0,1618.942364,16.189424,48.765360,0.030122,0.378220
"MS Queue using Tagged Pointers",8,0,1564.100339,15.641003,101.718870,0.065033,0.371412
"MS Queue using Tagged Pointers",8,250,1309.695706,13.096957,59.406536,0.045359,0.645856
"MS Queue using Tagged Pointers",8,250,1318.014067,13.180141,56.711973,0.043028,0.648531
"MS Queue using Tagged Pointers",8,250,1288.568049,12.885680,40.013790,0.031053,0.641813
"MS Queue using Tagged Pointers",8,500,1784.821883,17.848219,51.260241,0.028720,1.085359
"MS Queue using Tagged Pointers",8,500,1761.478584,17.614786,43.388444,0.024632,1.080563
"MS Queue using Tagged Pointers",8,500,1771.308088,17.713081,61.434502,0.034683,1.082974
"MS Queue using Tagged Pointers",8,750,2314.522173,23.145222,67.537763,0.029180,1.537988
"MS Queue using Tagged Pointers",8,750,2301.441994,23.014420,43.713778,0.018994,1.533882
"MS Queue using Tagged Pointers",8,750,2342.060042,23.420600,61.814170,0.026393,1.544219
"MS Queue using Tagged Pointers",8,1000,2833.340982,28.333410,72.587018,0.025619,1.985820
"MS Queue using Tagged Pointers",8,1000,2822.052191,28.220522,71.073842,0.025185,1.983827
"MS Queue using Tagged Pointers",8,1000,2813.660470,28.136605,65.265389,0.023196,1.982951
"MS Queue using Tagged Pointers",9,0,1798.691284,17.986913,119.016298,0.066168,0.384999
"MS Queue using Tagged Pointers",9,0,1797.924966,17.979250,98.966295,0.055045,0.386779
"MS Queue using Tagged Pointers",9,0,1820.298689,18.202987,137.146337,0.075343,0.390254
"MS Queue using Tagged Pointers",9,250,1542.309387,15.423094,276.962025,0.179576,0.718890
"MS Queue using Tagged Pointers",9,250,1553.057627,15.530576,270.713843,0.174310,0.719462
"MS Queue using Tagged Pointers",9,250,1545.087537,15.450875,262.181824,0.169687,0.718398
"MS Queue using Tagged Pointers",9,500,2169.021663,21.690217,490.455417,0.226118,1.228328
"MS Queue using Tagged Pointers",9,500,2198.109227,21.981092,497.056153,0.226129,1.234799
"MS Queue using Tagged Pointers",9,500,2174.081654,21.740817,492.169051,0.226380,1.227928
"MS Queue using Tagged Pointers",9,750,2895.766824,28.957668,731.969023,0.252772,1.757094
"MS Queue using Tagged Pointers",9,750,2898.381926,28.983819,732.665853,0.252784,1.762325
"MS Queue using Tagged Pointers",9,750,2919.994255,29.199943,734.797584,0.251644,1.762239
"MS Queue using Tagged Pointers",9,1000,3602.035179,36.020352,969.990771,0.269290,2.283353
"MS Queue using Tagged Pointers",9,1000,3579.331485,35.793315,955.388007,0.266918,2.273334
"MS Queue using Tagged Pointers",9,1000,3576.372093,35.763721,965.464984,0.269957,2.277240
"MS Queue using Tagged Pointers",10,0,2006.981660,20.069817,241.848790,0.120504,0.404030
"MS Queue using Tagged Pointers",10,0,2081.859131,20.818591,278.175068,0.133619,0.422300
"MS Queue using Tagged Pointers",10,0,2013.574252,20.135743,215.344210,0.106946,0.404420
"MS Queue using Tagged Pointers",10,250,1946.418801,19.464188,422.942463,0.217293,0.737905
"MS Queue using Tagged Pointers",10,250,1910.229965,19.102300,413.210895,0.216315,0.730083
"MS Queue using Tagged Pointers",10,250,1836.173640,18.361736,422.008890,0.229831,0.717293
"MS Queue using Tagged Pointers",10,500,2332.106255,23.321063,581.103002,0.249175,1.137545
"MS Queue using Tagged Pointers",10,500,2469.439811,24.694398,602.974495,0.244175,1.164353
"MS Queue using Tagged Pointers",10,500,2646.290642,26.462906,636.880723,0.240669,1.204983
"MS Queue using Tagged Pointers",10,750,3586.668721,35.866687,891.208119,0.248478,1.717880
"MS Queue using Tagged Pointers",10,750,3606.228526,36.062285,898.977250,0.249285,1.721170
"MS Queue using Tagged Pointers",10,750,3536.717939,35.367179,901.243427,0.254825,1.711971
"MS Queue using Tagged Pointers",10,1000,4331.804608,43.318046,1121.211782,0.258832,2.192081
"MS Queue using Tagged Pointers",10,1000,4376.246659,43.762467,1139.961982,0.260489,2.205781
"MS Queue using Tagged Pointers",10,1000,4310.450739,43.104507,1138.664709,0.264164,2.195509
"MS Queue using Tagged Pointers",11,0,2486.195373,24.861954,273.291416,0.109924,0.441264
"MS Queue using Tagged Pointers",11,0,2460.263801,24.602638,321.184156,0.130549,0.438117
"MS Queue using Tagged Pointers",11,0,2454.251245,24.542512,304.490249,0.124066,0.440189
"MS Queue using Tagged Pointers",11,250,2187.364303,21.873643,334.509954,0.152928,0.702030
"MS Queue using Tagged Pointers",11,250,2209.291125,22.092911,335.531803,0.151873,0.705893
"MS Queue using Tagged Pointers",11,250,2226.597502,22.265975,347.399501,0.156023,0.712325
"MS Queue using Tagged Pointers",11,500,3122.289247,31.222892,532.496751,0.170547,1.170385
"MS Queue using Tagged Pointers",11,500,3107.465455,31.074655,523.424877,0.168441,1.166954
"MS Queue using Tagged Pointers",11,500,3081.899358,30.818994,510.831305,0.165752,1.163114
"MS Queue using Tagged Pointers",11,750,4103.987422,41.039874,710.067552,0.173019,1.645363
"MS Queue using Tagged Pointers",11,750,4112.031543,41.120315,719.851937,0.175060,1.647209
"MS Queue using Tagged Pointers",11,750,4097.922399,40.979224,707.410731,0.172627,1.637465
"MS Queue using Tagged Pointers",11,1000,4977.440107,49.774401,894.060188,0.179622,2.100340
"MS Queue using Tagged Pointers",11,1000,4984.475995,49.844760,904.437338,0.181451,2.101460
"MS Queue using Tagged Pointers",11,1000,4988.707270,49.887073,881.234237,0.176646,2.102362
"MS Queue using Tagged Pointers",12,0,3023.019743,30.230197,146.165794,0.048351,0.473006
"MS Queue using Tagged Pointers",12,0,3003.577892,30.035779,127.310536,0.042386,0.469410
"MS Queue using Tagged Pointers",12,0,3065.835849,30.658358,137.148259,0.044734,0.480168
"MS Queue using Tagged Pointers",12,250,2514.630811,25.146308,101.018023,0.040172,0.695061
"MS Queue using Tagged Pointers",12,250,2546.601073,25.466011,124.233039,0.048784,0.699065
"MS Queue using Tagged Pointers",12,250,2532.565260,25.325653,101.126072,0.039930,0.696632
"MS Queue using Tagged Pointers",12,500,3511.223017,35.112230,124.334624,0.035411,1.140562
"MS Queue using Tagged Pointers",12,500,3506.925776,35.069258,108.671110,0.030988,1.142073
"MS Queue using Tagged Pointers",12,500,3530.221755,35.302218,113.689451,0.032205,1.142846
"MS Queue using Tagged Pointers",12,750,4613.416264,46.134163,125.251916,0.027149,1.600454
"MS Queue using Tagged Pointers",12,750,4606.452420,46.064524,97.851651,0.021242,1.598857
"MS Queue using Tagged Pointers",12,750,4595.162678,45.951627,110.903497,0.024135,1.595253
"MS Queue using Tagged Pointers",12,1000,5655.769613,56.557696,158.174323,0.027967,2.051259
"MS Queue using Tagged Pointers",12,1000,5700.779866,57.007799,144.119074,0.025281,2.059372
"MS Queue using Tagged Pointers",12,1000,5628.733556,56.287336,131.716700,0.023401,2.044755
"Baskets Queue using Tagged Pointers",1,0,95.861576,0.958616,0.125288,0.001307,0.177582
"Baskets Queue using Tagged Pointers",1,0,95.760829,0.957608,0.148730,0.001553,0.177405
"Baskets Queue using Tagged Pointers",1,0,95.796966,0.957970,0.122855,0.001282,0.177473
"Baskets Queue using Tagged Pointers",1,250,58.984648,0.589846,0.401379,0.006805,1.248775
"Baskets Queue using Tagged Pointers",1,250,58.979090,0.589791,0.402862,0.006831,1.248695
"Baskets Queue using Tagged Pointers",1,250,59.055337,0.590553,0.297882,0.005044,1.248865
"Baskets Queue using Tagged Pointers",1,500,56.937823,0.569378,1.813721,0.031854,2.375583
"Baskets Queue using Tagged Pointers",1,500,56.175503,0.561755,0.233952,0.004165,2.374410
"Baskets Queue using Tagged Pointers",1,500,56.536256,0.565363,1.314886,0.023257,2.374601
"Baskets Queue using Tagged Pointers",1,750,78.232338,0.782323,0.356738,0.004560,3.541956
"Baskets Queue using Tagged Pointers",1,750,78.081485,0.780815,0.282308,0.003616,3.541912
"Baskets Queue using Tagged Pointers",1,750,78.136942,0.781369,0.175976,0.002252,3.542003
"Baskets Queue using Tagged Pointers",1,1000,76.224824,0.762248,0.189595,0.002487,4.666035
"Baskets Queue using Tagged Pointers",1,1000,73.116989,0.731170,0.222528,0.003043,4.660742
"Baskets Queue using Tagged Pointers",1,1000,76.109112,0.761091,0.165430,0.002174,4.665713
"Baskets Queue using Tagged Pointers",2,0,344.794703,3.447947,0.789984,0.002291,0.318580
"Baskets Queue using Tagged Pointers",2,0,344.243154,3.442432,1.516580,0.004406,0.318717
"Baskets Queue using Tagged Pointers",2,0,342.192937,3.421929,2.553716,0.007463,0.317831
"Baskets Queue using Tagged Pointers",2,250,289.517545,2.895175,0.234241,0.000809,0.947316
"Baskets Queue using Tagged Pointers",2,250,288.933924,2.889339,0.268910,0.000931,0.946802
"Baskets Queue using Tagged Pointers",2,250,289.997645,2.899976,0.345387,0.001191,0.947838
"Baskets Queue using Tagged Pointers",2,500,272.636716,2.726367,0.492081,0.001805,1.603847
"Baskets Queue using Tagged Pointers",2,500,275.256456,2.752565,0.605610,0.002200,1.605872
"Baskets Queue using Tagged Pointers",2,500,275.415892,2.754159,0.526194,0.001911,1.606258
"Baskets Queue using Tagged Pointers",2,750,312.984655,3.129847,0.450781,0.001440,2.309525
"Baskets Queue using Tagged Pointers",2,750,312.987108,3.129871,0.374099,0.001195,2.309144
"Baskets Queue using Tagged Pointers",2,750,313.665554,3.136656,0.470857,0.001501,2.310253
"Baskets Queue using Tagged Pointers",2,1000,302.566638,3.025666,0.857454,0.002834,2.970804
"Baskets Queue using Tagged Pointers",2,1000,299.583442,2.995834,0.736834,0.002460,2.968335
"Baskets Queue using Tagged Pointers",2,1000,302.765466,3.027655,0.509302,0.001682,2.970925
"Baskets Queue using Tagged Pointers",3,0,524.608709,5.246087,6.958232,0.013264,0.325747
"Baskets Queue using Tagged Pointers",3,0,525.701703,5.257017,6.815328,0.012964,0.326250
"Baskets Queue using Tagged Pointers",3,0,524.130795,5.241308,6.707678,0.012798,0.325275
"Baskets Queue using Tagged Pointers",3,250,270.292593,2.702926,0.506658,0.001874,0.694433
"Baskets Queue using Tagged Pointers",3,250,267.721203,2.677212,0.225745,0.000843,0.692688
"Baskets Queue using Tagged Pointers",3,250,267.671946,2.676719,0.212387,0.000793,0.692664
"Baskets Queue using Tagged Pointers",3,500,255.053857,2.550539,0.654060,0.002564,1.204262
"Baskets Queue using Tagged Pointers",3,500,262.816207,2.628162,0.736365,0.002802,1.208766
"Baskets Queue using Tagged Pointers",3,500,262.436352,2.624364,0.801676,0.003055,1.208595
"Baskets Queue using Tagged Pointers",3,750,283.087547,2.830875,0.395443,0.001397,1.737995
"Baskets Queue using Tagged Pointers",3,750,285.805494,2.858055,0.869577,0.003043,1.739905
"Baskets Queue using Tagged Pointers",3,750,281.556155,2.815562,0.305940,0.001087,1.737055
"Baskets Queue using Tagged Pointers",3,1000,279.668831,2.796688,0.625326,0.002236,2.252887
"Baskets Queue using Tagged Pointers",3,1000,276.636518,2.766365,0.918754,0.003321,2.251506
"Baskets Queue using Tagged Pointers",3,1000,280.618906,2.806189,0.585504,0.002086,2.253729
"Baskets Queue using Tagged Pointers",4,0,681.374438,6.813744,9.273713,0.013610,0.317748
"Baskets Queue using Tagged Pointers",4,0,682.325560,6.823256,8.880373,0.013015,0.318748
"Baskets Queue using Tagged Pointers",4,0,683.041459,6.830415,8.372173,0.012257,0.318554
"Baskets Queue using Tagged Pointers",4,250,344.218691,3.442187,6.260816,0.018188,0.614864
"Baskets Queue using Tagged Pointers",4,250,343.955666,3.439557,5.556481,0.016155,0.614595
"Baskets Queue using Tagged Pointers",4,250,345.791301,3.457913,5.862584,0.016954,0.615344
"Baskets Queue using Tagged Pointers",4,500,314.856566,3.148566,10.857936,0.034485,1.047611
"Baskets Queue using Tagged Pointers",4,500,316.016509,3.160165,16.409261,0.051925,1.047440
"Baskets Queue using Tagged Pointers",4,500,314.701366,3.147014,9.267411,0.029448,1.046007
"Baskets Queue using Tagged Pointers",4,750,328.945661,3.289457,15.901797,0.048342,1.498554
"Baskets Queue using Tagged Pointers",4,750,330.473974,3.304740,15.392601,0.046577,1.499594
"Baskets Queue using Tagged Pointers",4,750,332.983455,3.329835,21.387693,0.064230,1.501694
"Baskets Queue using Tagged Pointers",4,1000,328.723707,3.287237,20.211448,0.061485,1.943015
"Baskets Queue using Tagged Pointers",4,1000,324.690337,3.246903,19.532635,0.060158,1.940362
"Baskets Queue using Tagged Pointers",4,1000,326.752699,3.267527,19.373602,0.059291,1.941547
"Baskets Queue using Tagged Pointers",5,0,717.623565,7.176236,53.608278,0.074703,0.289288
"Baskets Queue using Tagged Pointers",5,0,723.207444,7.232074,50.336849,0.069602,0.290376
"Baskets Queue using Tagged Pointers",5,0,718.913958,7.189140,50.825127,0.070697,0.289173
"Baskets Queue using Tagged Pointers",5,250,571.514476,5.715145,271.381201,0.474846,0.739714
"Baskets Queue using Tagged Pointers",5,250,571.956037,5.719560,271.089772,0.473970,0.740049
